P -312.8700, -387.0299, 0.0000, 70, 86, 92, 3, N
P -312.8700, -294.6501, 0.0000, 84, 92, 96, 1, S
P -266.6801, -340.8400, 0.0000, 84, 92, 96, 1, E
P -359.0599, -340.8400, 0.0000, 84, 92, 96, 1, W
L  -209.2211, -353.4023, 0.0000, -209.2211, 317.1391, 0.0000, 150, 150, 140
L  -98.0878, -353.4023, 0.0000, -98.0878, 317.1391, 0.0000, 150, 150, 140
L  13.0454, -353.4023, 0.0000, 13.0454, 317.1391, 0.0000, 150, 150, 140
L  124.1786, -353.4023, 0.0000, 124.1786, 317.1391, 0.0000, 150, 150, 140
L  235.3119, -353.4023, 0.0000, 235.3119, 317.1391, 0.0000, 150, 150, 140
L  346.4451, -353.4023, 0.0000, 346.4451, 317.1391, 0.0000, 150, 150, 140
L  457.5784, -353.4023, 0.0000, 457.5784, 317.1391, 0.0000, 150, 150, 140
L  -233.2166, -156.6049, 0.0000, 518.4979, -156.6049, 0.0000, 150, 150, 140
L  -233.2166, -53.7935, 0.0000, 518.4979, -53.7935, 0.0000, 150, 150, 140
L  -233.2166, 68.5458, 0.0000, 518.4979, 68.5458, 0.0000, 150, 150, 140
L  -233.2166, 190.8850, 0.0000, 518.4979, 190.8850, 0.0000, 150, 150, 140
L  -233.2166, 313.2243, 0.0000, 518.4979, 313.2243, 0.0000, 150, 150, 140
L  -233.2166, 317.1391, 0.0000, 518.4979, 317.1391, 0.0000, 150, 150, 140
L  -233.2166, -353.4023, 0.0000, -233.2166, 317.1391, 0.0000, 150, 150, 140
L  518.4979, -353.4023, 0.0000, 518.4979, 317.1391, 0.0000, 150, 150, 140
L  -372.1332, -506.3263, 0.0000, -257.7400, -487.4249, 0.0000, 84, 92, 96
L  -257.7400, -469.8499, 0.0000, -143.3469, -488.7513, 0.0000, 84, 92, 96
L  -143.3469, -488.7513, 0.0000, -28.9537, -470.0742, 0.0000, 84, 92, 96
L  -28.9537, -470.0742, 0.0000, 85.4394, -488.7513, 0.0000, 84, 92, 96
L  85.4394, -488.7513, 0.0000, 199.8419, -465.3437, 0.0000, 84, 92, 96
L  199.8419, -465.3437, 0.0000, 314.2350, -488.7513, 0.0000, 84, 92, 96
L  314.2350, -488.7513, 0.0000, 428.6282, -476.3237, 0.0000, 84, 92, 96
L  428.6282, -476.3237, 0.0000, 543.0213, -488.7513, 0.0000, 84, 92, 96
L  543.0213, -506.3263, 0.0000, 657.4145, -478.7490, 0.0000, 84, 92, 96
L  657.4145, -506.3263, 0.0000, 635.5027, -366.8392, 0.0000, 84, 92, 96
L  635.5027, -366.8392, 0.0000, 657.4145, -227.3623, 0.0000, 84, 92, 96
L  657.4145, -227.3623, 0.0000, 636.8456, -87.8751, 0.0000, 84, 92, 96
L  636.8456, -87.8751, 0.0000, 657.4145, 51.6120, 0.0000, 84, 92, 96
L  657.4145, 51.6120, 0.0000, 644.8935, 191.0991, 0.0000, 84, 92, 96
L  644.8935, 191.0991, 0.0000, 657.4145, 330.5760, 0.0000, 84, 92, 96
L  657.4145, 330.5760, 0.0000, 638.1606, 470.0632, 0.0000, 84, 92, 96
L  657.4145, 470.0632, 0.0000, 543.0213, 445.1671, 0.0000, 84, 92, 96
L  543.0213, 445.1671, 0.0000, 428.6282, 470.0632, 0.0000, 84, 92, 96
L  428.6282, 470.0632, 0.0000, 314.2350, 440.1512, 0.0000, 84, 92, 96
L  314.2350, 440.1512, 0.0000, 199.8419, 470.0632, 0.0000, 84, 92, 96
L  199.8419, 470.0632, 0.0000, 85.4394, 449.5713, 0.0000, 84, 92, 96
L  85.4394, 449.5713, 0.0000, -28.9537, 470.0632, 0.0000, 84, 92, 96
L  -28.9537, 470.0632, 0.0000, -143.3469, 452.9051, 0.0000, 84, 92, 96
L  -143.3469, 452.9051, 0.0000, -257.7400, 470.0632, 0.0000, 84, 92, 96
