L -721.7532, -537.4731, 0.0000, -692.2495, -531.5428, 0.0000, 114, 58, 34
L -692.2495, -531.5428, 0.0000, -662.7459, -528.7919, 0.0000, 114, 58, 34
L -662.7459, -528.7919, 0.0000, -633.2422, -526.1158, 0.0000, 114, 58, 34
L -633.2422, -526.1158, 0.0000, -603.7385, -526.7092, 0.0000, 114, 58, 34
L -603.7385, -526.7092, 0.0000, -574.2349, -524.0101, 0.0000, 114, 58, 34
L -574.2349, -524.0101, 0.0000, -544.7312, -527.6547, 0.0000, 114, 58, 34
L -544.7312, -527.6547, 0.0000, -515.2275, -533.8523, 0.0000, 114, 58, 34
L -515.2275, -533.8523, 0.0000, -485.7239, -538.3666, 0.0000, 114, 58, 34
L -485.7239, -538.3666, 0.0000, -456.2202, -542.8878, 0.0000, 114, 58, 34
L -456.2202, -542.8878, 0.0000, -426.7166, -548.2737, 0.0000, 114, 58, 34
L -426.7166, -548.2737, 0.0000, -397.2129, -551.3661, 0.0000, 114, 58, 34
L -397.2129, -551.3661, 0.0000, -367.7092, -549.4798, 0.0000, 114, 58, 34
L -367.7092, -549.4798, 0.0000, -338.2056, -550.9113, 0.0000, 114, 58, 34
L -338.2056, -550.9113, 0.0000, -308.7019, -546.6156, 0.0000, 114, 58, 34
L -308.7019, -546.6156, 0.0000, -279.1982, -540.3844, 0.0000, 114, 58, 34
L -279.1982, -540.3844, 0.0000, -249.6946, -535.3355, 0.0000, 114, 58, 34
L -249.6946, -535.3355, 0.0000, -220.1909, -529.2254, 0.0000, 114, 58, 34
L -220.1909, -529.2254, 0.0000, -190.6873, -527.9518, 0.0000, 114, 58, 34
L -190.6873, -527.9518, 0.0000, -161.1836, -527.0121, 0.0000, 114, 58, 34
L -161.1836, -527.0121, 0.0000, -131.6799, -522.7425, 0.0000, 114, 58, 34
L -131.6799, -522.7425, 0.0000, -102.1763, -524.7788, 0.0000, 114, 58, 34
L -102.1763, -524.7788, 0.0000, -72.6726, -530.3714, 0.0000, 114, 58, 34
L -72.6726, -530.3714, 0.0000, -43.1689, -536.0622, 0.0000, 114, 58, 34
L -43.1689, -536.0622, 0.0000, -13.6653, -541.7428, 0.0000, 114, 58, 34
L -13.6653, -541.7428, 0.0000, 15.8384, -546.6618, 0.0000, 114, 58, 34
L 15.8384, -546.6618, 0.0000, 45.3420, -546.3625, 0.0000, 114, 58, 34
L 45.3420, -546.3625, 0.0000, 74.8457, -550.7637, 0.0000, 114, 58, 34
L 74.8457, -550.7637, 0.0000, 104.3494, -548.6312, 0.0000, 114, 58, 34
L 104.3494, -548.6312, 0.0000, 133.8530, -548.3253, 0.0000, 114, 58, 34
L 133.8530, -548.3253, 0.0000, 163.3567, -544.3879, 0.0000, 114, 58, 34
L 163.3567, -544.3879, 0.0000, 192.8604, -537.9900, 0.0000, 114, 58, 34
L 192.8604, -537.9900, 0.0000, 222.3640, -531.9375, 0.0000, 114, 58, 34
L 222.3640, -531.9375, 0.0000, 251.8677, -528.4273, 0.0000, 114, 58, 34
L 251.8677, -528.4273, 0.0000, 281.3713, -527.4512, 0.0000, 114, 58, 34
L 281.3713, -527.4512, 0.0000, 310.8750, -527.2472, 0.0000, 114, 58, 34
L 310.8750, -527.2472, 0.0000, 340.3787, -527.3956, 0.0000, 114, 58, 34
L 340.3787, -527.3956, 0.0000, 369.8823, -529.6522, 0.0000, 114, 58, 34
L 369.8823, -529.6522, 0.0000, 399.3860, -532.3067, 0.0000, 114, 58, 34
L 399.3860, -532.3067, 0.0000, 428.8896, -538.0686, 0.0000, 114, 58, 34
L 428.8896, -538.0686, 0.0000, 458.3933, -542.3159, 0.0000, 114, 58, 34
L 458.3933, -542.3159, 0.0000, 487.8970, -548.7527, 0.0000, 114, 58, 34
L 487.8970, -548.7527, 0.0000, 517.4006, -552.2231, 0.0000, 114, 58, 34
L 517.4006, -552.2231, 0.0000, 546.9043, -548.8124, 0.0000, 114, 58, 34
L 546.9043, -548.8124, 0.0000, 576.4080, -550.9259, 0.0000, 114, 58, 34
L 576.4080, -550.9259, 0.0000, 605.9116, -543.9793, 0.0000, 114, 58, 34
L 605.9116, -543.9793, 0.0000, 635.4153, -540.8364, 0.0000, 114, 58, 34
L 635.4153, -540.8364, 0.0000, 664.9189, -536.0149, 0.0000, 114, 58, 34
L 664.9189, -536.0149, 0.0000, 694.4226, -530.0654, 0.0000, 114, 58, 34
L 694.4226, -530.0654, 0.0000, 723.9263, -524.6281, 0.0000, 114, 58, 34
L 723.9263, -524.6281, 0.0000, 753.4299, -526.8305, 0.0000, 114, 58, 34
L 753.4299, -526.8305, 0.0000, 782.9336, -526.8596, 0.0000, 114, 58, 34
L 782.9336, -526.8596, 0.0000, 812.4373, -526.1370, 0.0000, 114, 58, 34
L 812.4373, -526.1370, 0.0000, 841.9409, -529.9091, 0.0000, 114, 58, 34
L 841.9409, -529.9091, 0.0000, 871.4446, -534.9256, 0.0000, 114, 58, 34
L 871.4446, -534.9256, 0.0000, 900.9482, -540.0774, 0.0000, 114, 58, 34
