L -1342.2798, -2294.0000, -1.0000, -1328.2798, -2294.0000, -1.0000, 104, 140, 124
L -978.2798, -2294.0000, -1.0000, -894.2798, -2294.0000, -1.0000, 104, 140, 124
L -1678.2798, -2280.0000, -1.0000, -1664.2798, -2280.0000, -1.0000, 120, 156, 138
L -1384.2798, -2280.0000, -1.0000, -712.2798, -2280.0000, -1.0000, 120, 156, 138
L 29.7202, -2280.0000, -1.0000, 85.7202, -2280.0000, -1.0000, 120, 156, 138
L -1678.2798, -2266.0000, -1.0000, -1650.2798, -2266.0000, -1.0000, 104, 140, 124
L -1384.2798, -2266.0000, -1.0000, -712.2798, -2266.0000, -1.0000, 104, 140, 124
L 29.7202, -2266.0000, -1.0000, 99.7202, -2266.0000, -1.0000, 104, 140, 124
L -1678.2798, -2252.0000, -1.0000, -1636.2798, -2252.0000, -1.0000, 120, 156, 138
L -1538.2798, -2252.0000, -1.0000, -1468.2798, -2252.0000, -1.0000, 120, 156, 138
L -1398.2798, -2252.0000, -1.0000, -698.2798, -2252.0000, -1.0000, 120, 156, 138
L 29.7202, -2252.0000, -1.0000, 113.7202, -2252.0000, -1.0000, 120, 156, 138
L -1678.2798, -2238.0000, -1.0000, -1622.2798, -2238.0000, -1.0000, 104, 140, 124
L -1538.2798, -2238.0000, -1.0000, -1454.2798, -2238.0000, -1.0000, 104, 140, 124
L -1412.2798, -2238.0000, -1.0000, -684.2798, -2238.0000, -1.0000, 104, 140, 124
L 29.7202, -2238.0000, -1.0000, 127.7202, -2238.0000, -1.0000, 104, 140, 124
L 211.7202, -2238.0000, -1.0000, 267.7202, -2238.0000, -1.0000, 104, 140, 124
L 393.7202, -2238.0000, -1.0000, 421.7202, -2238.0000, -1.0000, 104, 140, 124
L 505.7202, -2238.0000, -1.0000, 547.7202, -2238.0000, -1.0000, 104, 140, 124
L -1678.2798, -2224.0000, -1.0000, -1608.2798, -2224.0000, -1.0000, 120, 156, 138
L -1538.2798, -2224.0000, -1.0000, -656.2798, -2224.0000, -1.0000, 120, 156, 138
L -586.2798, -2224.0000, -1.0000, -572.2798, -2224.0000, -1.0000, 120, 156, 138
L -208.2798, -2224.0000, -1.0000, -180.2798, -2224.0000, -1.0000, 120, 156, 138
L 15.7202, -2224.0000, -1.0000, 141.7202, -2224.0000, -1.0000, 120, 156, 138
L 211.7202, -2224.0000, -1.0000, 281.7202, -2224.0000, -1.0000, 120, 156, 138
L 365.7202, -2224.0000, -1.0000, 449.7202, -2224.0000, -1.0000, 120, 156, 138
L 491.7202, -2224.0000, -1.0000, 575.7202, -2224.0000, -1.0000, 120, 156, 138
L -1664.2798, -2210.0000, -1.0000, -1594.2798, -2210.0000, -1.0000, 104, 140, 124
L -1552.2798, -2210.0000, -1.0000, -1132.2798, -2210.0000, -1.0000, 104, 140, 124
L -1062.2798, -2210.0000, -1.0000, -642.2798, -2210.0000, -1.0000, 104, 140, 124
L -600.2798, -2210.0000, -1.0000, -544.2798, -2210.0000, -1.0000, 104, 140, 124
L -208.2798, -2210.0000, -1.0000, -166.2798, -2210.0000, -1.0000, 104, 140, 124
L 15.7202, -2210.0000, -1.0000, 155.7202, -2210.0000, -1.0000, 104, 140, 124
L 197.7202, -2210.0000, -1.0000, 309.7202, -2210.0000, -1.0000, 104, 140, 124
L 351.7202, -2210.0000, -1.0000, 589.7202, -2210.0000, -1.0000, 104, 140, 124
L -1664.2798, -2196.0000, -1.0000, -1160.2798, -2196.0000, -1.0000, 120, 156, 138
L -1034.2798, -2196.0000, -1.0000, -530.2798, -2196.0000, -1.0000, 120, 156, 138
L -208.2798, -2196.0000, -1.0000, -152.2798, -2196.0000, -1.0000, 120, 156, 138
L 1.7202, -2196.0000, -1.0000, 589.7202, -2196.0000, -1.0000, 120, 156, 138
L -1650.2798, -2182.0000, -1.0000, -1174.2798, -2182.0000, -1.0000, 104, 140, 124
L -1020.2798, -2182.0000, -1.0000, -516.2798, -2182.0000, -1.0000, 104, 140, 124
L -208.2798, -2182.0000, -1.0000, -138.2798, -2182.0000, -1.0000, 104, 140, 124
L -26.2798, -2182.0000, -1.0000, 575.7202, -2182.0000, -1.0000, 104, 140, 124
L -1650.2798, -2168.0000, -1.0000, -1174.2798, -2168.0000, -1.0000, 120, 156, 138
L -1006.2798, -2168.0000, -1.0000, -516.2798, -2168.0000, -1.0000, 120, 156, 138
L -194.2798, -2168.0000, -1.0000, -110.2798, -2168.0000, -1.0000, 120, 156, 138
