P -834.9300, 938.7760, 0.0000, 74, 68, 62, 3, N
P -834.9300, 1117.9760, 0.0000, 80, 58, 34, 1, S
P -745.3300, 1028.3760, 0.0000, 80, 58, 34, 1, E
P -924.5300, 1028.3760, 0.0000, 80, 58, 34, 1, W
L  -338.5542, -801.6597, 0.0000, -338.5542, 875.2797, 0.0000, 176, 166, 146
L  -165.3957, -801.6597, 0.0000, -165.3957, 875.2797, 0.0000, 176, 166, 146
L  7.7627, -801.6597, 0.0000, 7.7627, 875.2797, 0.0000, 176, 166, 146
L  180.9211, -801.6597, 0.0000, 180.9211, 875.2797, 0.0000, 176, 166, 146
L  -482.8211, -530.3085, 0.0000, 288.2101, -530.3085, 0.0000, 176, 166, 146
L  -482.8211, -314.0924, 0.0000, 288.2101, -314.0924, 0.0000, 176, 166, 146
L  -482.8211, -97.8764, 0.0000, 288.2101, -97.8764, 0.0000, 176, 166, 146
L  -482.8211, 118.3397, 0.0000, 288.2101, 118.3397, 0.0000, 176, 166, 146
L  -482.8211, 334.5558, 0.0000, 288.2101, 334.5558, 0.0000, 176, 166, 146
L  -482.8211, 550.7718, 0.0000, 288.2101, 550.7718, 0.0000, 176, 166, 146
L  -482.8211, 766.9879, 0.0000, 288.2101, 766.9879, 0.0000, 176, 166, 146
L  -681.9533, -1050.3081, 0.0000, -598.4304, -1026.6541, 0.0000, 74, 68, 62
L  -598.4304, -1026.6541, 0.0000, -514.9074, -1050.3081, 0.0000, 74, 68, 62
L  -514.9074, -1050.3081, 0.0000, -431.3931, -1030.9676, 0.0000, 74, 68, 62
L  -431.3931, -1030.9676, 0.0000, -347.8701, -1050.3081, 0.0000, 74, 68, 62
L  -347.8701, -1050.3081, 0.0000, -264.3471, -1008.0163, 0.0000, 74, 68, 62
L  -264.3471, -1008.0163, 0.0000, -180.8242, -1050.3081, 0.0000, 74, 68, 62
L  -180.8242, -1050.3081, 0.0000, -97.3012, -1017.3784, 0.0000, 74, 68, 62
L  -97.3012, -1017.3784, 0.0000, -13.7869, -1050.3081, 0.0000, 74, 68, 62
