L -673.1834, -1464.0900, -1.0000, -648.8443, -1439.7509, -1.0000, 56, 86, 44
L -618.1778, -1464.0900, -1.0000, -595.7933, -1441.7054, -1.0000, 44, 72, 36
L -544.2885, -1464.0900, -1.0000, -525.7163, -1445.5178, -1.0000, 44, 72, 36
L -387.6611, -1464.0900, -1.0000, -354.1578, -1430.5868, -1.0000, 56, 86, 44
L -339.5472, -1464.0900, -1.0000, -313.0736, -1437.6165, -1.0000, 44, 72, 36
L -204.3544, -1464.0900, -1.0000, -181.0896, -1440.8252, -1.0000, 56, 86, 44
L -60.7754, -1464.0900, -1.0000, -39.3335, -1442.6480, -1.0000, 56, 86, 44
L 79.7155, -1464.0900, -1.0000, 111.5731, -1432.2323, -1.0000, 44, 72, 36
L 126.6943, -1464.0900, -1.0000, 158.6314, -1432.1529, -1.0000, 44, 72, 36
L 180.1474, -1464.0900, -1.0000, 213.2386, -1430.9988, -1.0000, 44, 72, 36
L 207.2335, -1464.0900, -1.0000, 229.4222, -1441.9012, -1.0000, 56, 86, 44
L 228.3675, -1464.0900, -1.0000, 257.3548, -1435.1027, -1.0000, 44, 72, 36
L 269.3911, -1464.0900, -1.0000, 292.9607, -1440.5205, -1.0000, 56, 86, 44
L 296.6127, -1464.0900, -1.0000, 320.0732, -1440.6295, -1.0000, 44, 72, 36
L 402.1686, -1464.0900, -1.0000, 423.8869, -1442.3718, -1.0000, 56, 86, 44
L -2865.1345, -1438.0900, -1.0000, -2838.2305, -1411.1860, -1.0000, 44, 72, 36
L -2845.0440, -1438.0900, -1.0000, -2824.3298, -1417.3758, -1.0000, 44, 72, 36
L -2759.3681, -1438.0900, -1.0000, -2734.2308, -1412.9527, -1.0000, 44, 72, 36
L -2683.7284, -1438.0900, -1.0000, -2657.3198, -1411.6814, -1.0000, 44, 72, 36
L -2663.8592, -1438.0900, -1.0000, -2643.9248, -1418.1557, -1.0000, 56, 86, 44
L -2641.8542, -1438.0900, -1.0000, -2620.8187, -1417.0545, -1.0000, 44, 72, 36
L -2595.7639, -1438.0900, -1.0000, -2567.5525, -1409.8786, -1.0000, 44, 72, 36
L -2539.7548, -1438.0900, -1.0000, -2513.5753, -1411.9106, -1.0000, 56, 86, 44
L -2519.7219, -1438.0900, -1.0000, -2493.3309, -1411.6990, -1.0000, 44, 72, 36
L -2400.9723, -1438.0900, -1.0000, -2372.0815, -1409.1992, -1.0000, 44, 72, 36
L -2351.7960, -1438.0900, -1.0000, -2326.5538, -1412.8478, -1.0000, 44, 72, 36
L -2327.2430, -1438.0900, -1.0000, -2299.8586, -1410.7056, -1.0000, 44, 72, 36
L -2304.7857, -1438.0900, -1.0000, -2271.9955, -1405.2998, -1.0000, 44, 72, 36
L -2277.4339, -1438.0900, -1.0000, -2250.3176, -1410.9738, -1.0000, 44, 72, 36
L -2202.3916, -1438.0900, -1.0000, -2182.2919, -1417.9904, -1.0000, 44, 72, 36
L -2046.5012, -1438.0900, -1.0000, -2021.1715, -1412.7602, -1.0000, 56, 86, 44
L -1943.6779, -1438.0900, -1.0000, -1921.8645, -1416.2766, -1.0000, 44, 72, 36
L -1875.0000, -1438.0900, -1.0000, -1846.2054, -1409.2954, -1.0000, 56, 86, 44
L -1828.9088, -1438.0900, -1.0000, -1795.1439, -1404.3251, -1.0000, 44, 72, 36
L -1805.0744, -1438.0900, -1.0000, -1785.5305, -1418.5461, -1.0000, 56, 86, 44
L -1754.4560, -1438.0900, -1.0000, -1732.6415, -1416.2755, -1.0000, 56, 86, 44
L -1727.8726, -1438.0900, -1.0000, -1701.4983, -1411.7157, -1.0000, 44, 72, 36
L -1675.3872, -1438.0900, -1.0000, -1649.1298, -1411.8326, -1.0000, 56, 86, 44
L -1556.5678, -1438.0900, -1.0000, -1537.9094, -1419.4316, -1.0000, 56, 86, 44
L -1527.8969, -1438.0900, -1.0000, -1501.7382, -1411.9313, -1.0000, 44, 72, 36
L -1372.8810, -1438.0900, -1.0000, -1344.9895, -1410.1985, -1.0000, 44, 72, 36
L -1320.3423, -1438.0900, -1.0000, -1294.8953, -1412.6430, -1.0000, 56, 86, 44
L -1263.6697, -1438.0900, -1.0000, -1230.7553, -1405.1756, -1.0000, 56, 86, 44
L -1209.1620, -1438.0900, -1.0000, -1178.2383, -1407.1663, -1.0000, 56, 86, 44
L -1161.9900, -1438.0900, -1.0000, -1131.2447, -1407.3446, -1.0000, 44, 72, 36
L -1136.1218, -1438.0900, -1.0000, -1113.9643, -1415.9324, -1.0000, 56, 86, 44
L -1111.7641, -1438.0900, -1.0000, -1078.4824, -1404.8082, -1.0000, 44, 72, 36
L -1092.2326, -1438.0900, -1.0000, -1060.9724, -1406.8298, -1.0000, 56, 86, 44
L -1064.8840, -1438.0900, -1.0000, -1036.1571, -1409.3631, -1.0000, 44, 72, 36
L -1022.8215, -1438.0900, -1.0000, -992.8597, -1408.1282, -1.0000, 44, 72, 36
L -796.0000, -1438.0900, -1.0000, -771.8461, -1413.9361, -1.0000, 44, 72, 36
L -773.4339, -1438.0900, -1.0000, -746.5381, -1411.1942, -1.0000, 56, 86, 44
L -700.3962, -1438.0900, -1.0000, -673.7945, -1411.4883, -1.0000, 56, 86, 44
L -507.6473, -1438.0900, -1.0000, -485.8139, -1416.2565, -1.0000, 44, 72, 36
L -485.7334, -1438.0900, -1.0000, -452.5924, -1404.9490, -1.0000, 44, 72, 36
L -457.7198, -1438.0900, -1.0000, -433.8320, -1414.2022, -1.0000, 44, 72, 36
L -437.4150, -1438.0900, -1.0000, -416.6176, -1417.2926, -1.0000, 44, 72, 36
L -385.7922, -1438.0900, -1.0000, -357.6141, -1409.9119, -1.0000, 56, 86, 44
L -362.8994, -1438.0900, -1.0000, -340.9891, -1416.1797, -1.0000, 44, 72, 36
L -336.3433, -1438.0900, -1.0000, -312.5882, -1414.3349, -1.0000, 56, 86, 44
L -288.3361, -1438.0900, -1.0000, -257.2892, -1407.0431, -1.0000, 44, 72, 36
L -119.3817, -1438.0900, -1.0000, -91.4709, -1410.1792, -1.0000, 56, 86, 44
L -96.0604, -1438.0900, -1.0000, -75.1339, -1417.1635, -1.0000, 56, 86, 44
