P -392.8330, 33.6582, 0.0000, 70, 84, 72, 3, N
P -392.8330, 151.7791, 0.0000, 64, 70, 64, 1, S
P -333.7660, 92.7186, 0.0000, 64, 70, 64, 1, E
P -451.8935, 92.7186, 0.0000, 64, 70, 64, 1, W
L  -249.8356, -1005.0779, 0.0000, -249.8356, 57.1376, 0.0000, 120, 124, 112
L  -124.9178, -1005.0779, 0.0000, -124.9178, 57.1376, 0.0000, 120, 124, 112
L  0.0000, -1005.0779, 0.0000, 0.0000, 57.1376, 0.0000, 120, 124, 112
L  124.9178, -1005.0779, 0.0000, 124.9178, 57.1376, 0.0000, 120, 124, 112
L  249.8356, -1005.0779, 0.0000, 249.8356, 57.1376, 0.0000, 120, 124, 112
L  -353.8087, -752.5675, 0.0000, 353.8087, -752.5675, 0.0000, 120, 124, 112
L  -353.8087, -647.6554, 0.0000, 353.8087, -647.6554, 0.0000, 120, 124, 112
L  -353.8087, -517.5338, 0.0000, 353.8087, -517.5338, 0.0000, 120, 124, 112
L  -353.8087, -387.4121, 0.0000, 353.8087, -387.4121, 0.0000, 120, 124, 112
L  -353.8087, -257.2905, 0.0000, 353.8087, -257.2905, 0.0000, 120, 124, 112
L  -353.8087, -127.1688, 0.0000, 353.8087, -127.1688, 0.0000, 120, 124, 112
L  -353.8087, 2.9527, 0.0000, 353.8087, 2.9527, 0.0000, 120, 124, 112
L  -353.8087, 57.1376, 0.0000, 353.8087, 57.1376, 0.0000, 120, 124, 112
L  -353.8087, -1005.0779, 0.0000, -353.8087, 57.1376, 0.0000, 120, 124, 112
L  353.8087, -1005.0779, 0.0000, 353.8087, 57.1376, 0.0000, 120, 124, 112
L  516.2019, -894.1382, 0.0000, 500.9203, -754.0841, 0.0000, 64, 70, 64
L  500.9203, -754.0841, 0.0000, 516.2019, -614.0298, 0.0000, 64, 70, 64
L  516.2019, -614.0298, 0.0000, 498.3074, -473.9756, 0.0000, 64, 70, 64
L  498.3074, -473.9756, 0.0000, 516.2019, -333.9213, 0.0000, 64, 70, 64
L  516.2019, -333.9213, 0.0000, 504.3243, -193.8670, 0.0000, 64, 70, 64
L  504.3243, -193.8670, 0.0000, 516.2019, -53.8128, 0.0000, 64, 70, 64
L  516.2019, -53.8128, 0.0000, 493.9145, 86.2414, 0.0000, 64, 70, 64
L  493.9145, 86.2414, 0.0000, 516.2019, 226.2957, 0.0000, 64, 70, 64
L  516.2019, 226.2957, 0.0000, 387.1514, 200.1088, 0.0000, 64, 70, 64
L  387.1514, 200.1088, 0.0000, 258.1009, 226.2957, 0.0000, 64, 70, 64
L  258.1009, 226.2957, 0.0000, 129.0504, 194.3725, 0.0000, 64, 70, 64
