L -262.9466, -410.8452, 0.0000, -248.2637, -408.9085, 0.0000, 84, 78, 70
L -248.2637, -408.9085, 0.0000, -233.5807, -406.7661, 0.0000, 84, 78, 70
L -233.5807, -406.7661, 0.0000, -218.8977, -405.9051, 0.0000, 84, 78, 70
L -218.8977, -405.9051, 0.0000, -204.2147, -404.6995, 0.0000, 84, 78, 70
L -204.2147, -404.6995, 0.0000, -189.5317, -406.7323, 0.0000, 84, 78, 70
L -189.5317, -406.7323, 0.0000, -174.8487, -406.6522, 0.0000, 84, 78, 70
L -174.8487, -406.6522, 0.0000, -160.1657, -409.0674, 0.0000, 84, 78, 70
L -160.1657, -409.0674, 0.0000, -145.4827, -411.4733, 0.0000, 84, 78, 70
L -145.4827, -411.4733, 0.0000, -130.7997, -413.4813, 0.0000, 84, 78, 70
L -130.7997, -413.4813, 0.0000, -116.1167, -415.1379, 0.0000, 84, 78, 70
L -116.1167, -415.1379, 0.0000, -101.4338, -416.4974, 0.0000, 84, 78, 70
L -101.4338, -416.4974, 0.0000, -86.7508, -417.0787, 0.0000, 84, 78, 70
L -86.7508, -417.0787, 0.0000, -72.0678, -416.7510, 0.0000, 84, 78, 70
L -72.0678, -416.7510, 0.0000, -57.3848, -413.8493, 0.0000, 84, 78, 70
L -57.3848, -413.8493, 0.0000, -42.7018, -412.0864, 0.0000, 84, 78, 70
L -42.7018, -412.0864, 0.0000, -28.0188, -409.9634, 0.0000, 84, 78, 70
L -28.0188, -409.9634, 0.0000, -13.3358, -407.0662, 0.0000, 84, 78, 70
L -13.3358, -407.0662, 0.0000, 1.3472, -406.9029, 0.0000, 84, 78, 70
L 1.3472, -406.9029, 0.0000, 16.0302, -405.8972, 0.0000, 84, 78, 70
L 16.0302, -405.8972, 0.0000, 30.7131, -404.5401, 0.0000, 84, 78, 70
L 30.7131, -404.5401, 0.0000, 45.3961, -405.6703, 0.0000, 84, 78, 70
L 45.3961, -405.6703, 0.0000, 60.0791, -408.0498, 0.0000, 84, 78, 70
L 60.0791, -408.0498, 0.0000, 74.7621, -409.9949, 0.0000, 84, 78, 70
L 74.7621, -409.9949, 0.0000, 89.4451, -412.1042, 0.0000, 84, 78, 70
L 89.4451, -412.1042, 0.0000, 104.1281, -413.7547, 0.0000, 84, 78, 70
L 104.1281, -413.7547, 0.0000, 118.8111, -414.9101, 0.0000, 84, 78, 70
L 118.8111, -414.9101, 0.0000, 133.4941, -415.5475, 0.0000, 84, 78, 70
L 133.4941, -415.5475, 0.0000, 148.1771, -415.7434, 0.0000, 84, 78, 70
L 148.1771, -415.7434, 0.0000, 162.8601, -415.8327, 0.0000, 84, 78, 70
L 162.8601, -415.8327, 0.0000, 177.5430, -412.9289, 0.0000, 84, 78, 70
L 177.5430, -412.9289, 0.0000, 192.2260, -411.1356, 0.0000, 84, 78, 70
L 192.2260, -411.1356, 0.0000, 206.9090, -408.5576, 0.0000, 84, 78, 70
L 206.9090, -408.5576, 0.0000, 221.5920, -407.2884, 0.0000, 84, 78, 70
L 221.5920, -407.2884, 0.0000, 236.2750, -405.5847, 0.0000, 84, 78, 70
L 236.2750, -405.5847, 0.0000, 250.9580, -405.4984, 0.0000, 84, 78, 70
L 250.9580, -405.4984, 0.0000, 265.6410, -404.7244, 0.0000, 84, 78, 70
L 265.6410, -404.7244, 0.0000, 280.3240, -406.9249, 0.0000, 84, 78, 70
L 280.3240, -406.9249, 0.0000, 295.0070, -408.9332, 0.0000, 84, 78, 70
L 295.0070, -408.9332, 0.0000, 309.6900, -411.1386, 0.0000, 84, 78, 70
L 309.6900, -411.1386, 0.0000, 324.3729, -413.3056, 0.0000, 84, 78, 70
L 324.3729, -413.3056, 0.0000, 339.0559, -415.0845, 0.0000, 84, 78, 70
L 339.0559, -415.0845, 0.0000, 353.7389, -416.6413, 0.0000, 84, 78, 70
L 353.7389, -416.6413, 0.0000, 368.4219, -416.8736, 0.0000, 84, 78, 70
L 368.4219, -416.8736, 0.0000, 383.1049, -416.2372, 0.0000, 84, 78, 70
L 383.1049, -416.2372, 0.0000, 397.7879, -414.9938, 0.0000, 84, 78, 70
L 397.7879, -414.9938, 0.0000, 412.4709, -412.4785, 0.0000, 84, 78, 70
L 412.4709, -412.4785, 0.0000, 427.1539, -410.2307, 0.0000, 84, 78, 70
L 427.1539, -410.2307, 0.0000, 441.8369, -408.5121, 0.0000, 84, 78, 70
L 441.8369, -408.5121, 0.0000, 456.5199, -407.2548, 0.0000, 84, 78, 70
L 456.5199, -407.2548, 0.0000, 471.2029, -404.6037, 0.0000, 84, 78, 70
L 471.2029, -404.6037, 0.0000, 485.8858, -405.2042, 0.0000, 84, 78, 70
L 485.8858, -405.2042, 0.0000, 500.5688, -404.9655, 0.0000, 84, 78, 70
L 500.5688, -404.9655, 0.0000, 515.2518, -407.3624, 0.0000, 84, 78, 70
L 515.2518, -407.3624, 0.0000, 529.9348, -409.5919, 0.0000, 84, 78, 70
L 529.9348, -409.5919, 0.0000, 544.6178, -412.1146, 0.0000, 84, 78, 70
L 544.6178, -412.1146, 0.0000, 559.3008, -413.6326, 0.0000, 84, 78, 70
