L -383.1042, -1013.5707, 0.0000, 1260.0002, -1013.5707, 0.0000, 112, 100, 76
L 1260.0002, -1013.5707, 0.0000, 1260.0002, 459.0742, 0.0000, 112, 100, 76
L 1260.0002, 459.0742, 0.0000, -383.1042, 459.0742, 0.0000, 112, 100, 76
L -383.1042, 459.0742, 0.0000, -383.1042, -1013.5707, 0.0000, 112, 100, 76
L 1129.2987, -808.1827, 0.0000, 1129.2987, 328.3727, 0.0000, 112, 100, 76
L 1129.2987, 328.3727, 0.0000, -252.4027, 328.3727, 0.0000, 112, 100, 76
L -252.4027, 328.3727, 0.0000, -252.4027, -808.1827, 0.0000, 112, 100, 76
L -22.1191, -808.1827, 0.0000, -22.1191, 328.3727, 0.0000, 120, 110, 80
L -252.4027, -618.7568, 0.0000, 1129.2987, -618.7568, 0.0000, 120, 110, 80
L 208.1644, -808.1827, 0.0000, 208.1644, 328.3727, 0.0000, 120, 110, 80
L -252.4027, -429.3309, 0.0000, 1129.2987, -429.3309, 0.0000, 120, 110, 80
L 438.4480, -808.1827, 0.0000, 438.4480, 328.3727, 0.0000, 120, 110, 80
L -252.4027, -239.9050, 0.0000, 1129.2987, -239.9050, 0.0000, 120, 110, 80
L 668.7316, -808.1827, 0.0000, 668.7316, 328.3727, 0.0000, 120, 110, 80
L -252.4027, -50.4791, 0.0000, 1129.2987, -50.4791, 0.0000, 120, 110, 80
L 899.0151, -808.1827, 0.0000, 899.0151, 328.3727, 0.0000, 120, 110, 80
L -252.4027, 138.9468, 0.0000, 1129.2987, 138.9468, 0.0000, 120, 110, 80
L -118.0334, -910.8767, 0.0000, -119.9146, -907.5422, 0.0000, 112, 100, 76
L -119.9146, -907.5422, 0.0000, -125.2319, -904.7154, 0.0000, 112, 100, 76
L -125.2319, -904.7154, 0.0000, -131.0743, -902.8265, 0.0000, 112, 100, 76
L -131.0743, -902.8265, 0.0000, -137.2609, -902.1633, 0.0000, 112, 100, 76
L -137.2609, -902.1633, 0.0000, -143.7397, -902.8265, 0.0000, 112, 100, 76
L -143.7397, -902.8265, 0.0000, -150.6327, -904.7154, 0.0000, 112, 100, 76
L -150.6327, -904.7154, 0.0000, -152.4112, -907.5422, 0.0000, 112, 100, 76
L -152.4112, -907.5422, 0.0000, -154.5654, -910.8767, 0.0000, 112, 100, 76
L -154.5654, -910.8767, 0.0000, -153.7640, -914.2112, 0.0000, 112, 100, 76
L -153.7640, -914.2112, 0.0000, -151.0923, -917.0380, 0.0000, 112, 100, 76
L -151.0923, -917.0380, 0.0000, -143.9392, -918.9269, 0.0000, 112, 100, 76
L -143.9392, -918.9269, 0.0000, -137.2609, -919.5901, 0.0000, 112, 100, 76
L -137.2609, -919.5901, 0.0000, -130.0801, -918.9269, 0.0000, 112, 100, 76
L -130.0801, -918.9269, 0.0000, -124.5007, -917.0380, 0.0000, 112, 100, 76
L -124.5007, -917.0380, 0.0000, -122.3657, -914.2112, 0.0000, 112, 100, 76
L -122.3657, -914.2112, 0.0000, -117.6919, -910.8767, 0.0000, 112, 100, 76
L -110.1277, -910.8767, 0.0000, -113.3267, -906.3418, 0.0000, 120, 110, 80
L -113.3267, -906.3418, 0.0000, -118.4801, -902.4973, 0.0000, 120, 110, 80
L -118.4801, -902.4973, 0.0000, -128.7077, -899.9285, 0.0000, 120, 110, 80
L -128.7077, -899.9285, 0.0000, -137.2609, -899.0264, 0.0000, 120, 110, 80
L -137.2609, -899.0264, 0.0000, -147.4159, -899.9285, 0.0000, 120, 110, 80
L -147.4159, -899.9285, 0.0000, -154.9447, -902.4973, 0.0000, 120, 110, 80
L -154.9447, -902.4973, 0.0000, -158.9743, -906.3418, 0.0000, 120, 110, 80
L -158.9743, -906.3418, 0.0000, -158.1224, -910.8767, 0.0000, 120, 110, 80
L -158.1224, -910.8767, 0.0000, -158.7249, -915.4116, 0.0000, 120, 110, 80
L -158.7249, -915.4116, 0.0000, -154.5772, -919.2561, 0.0000, 120, 110, 80
L -154.5772, -919.2561, 0.0000, -147.4545, -921.8249, 0.0000, 120, 110, 80
L -147.4545, -921.8249, 0.0000, -137.2609, -922.7270, 0.0000, 120, 110, 80
