L -240.00, -929.62, 0.0000, -240.00, 49.97, 0.0000, 120, 124, 112
L -120.00, -929.62, 0.0000, -120.00, 49.97, 0.0000, 120, 124, 112
L 0.00, -929.62, 0.0000, 0.00, 49.97, 0.0000, 120, 124, 112
L 120.00, -929.62, 0.0000, 120.00, 49.97, 0.0000, 120, 124, 112
L 240.00, -929.62, 0.0000, 240.00, 49.97, 0.0000, 120, 124, 112
L -339.88, -840.00, 0.0000, 339.88, -840.00, 0.0000, 120, 124, 112
L -339.88, -720.00, 0.0000, 339.88, -720.00, 0.0000, 120, 124, 112
L -339.88, -600.00, 0.0000, 339.88, -600.00, 0.0000, 120, 124, 112
L -339.88, -480.00, 0.0000, 339.88, -480.00, 0.0000, 120, 124, 112
L -339.88, -360.00, 0.0000, 339.88, -360.00, 0.0000, 120, 124, 112
L -339.88, -240.00, 0.0000, 339.88, -240.00, 0.0000, 120, 124, 112
L -339.88, -120.00, 0.0000, 339.88, -120.00, 0.0000, 120, 124, 112
L -339.88, 0.00, 0.0000, 339.88, 0.00, 0.0000, 120, 124, 112
L -339.88, 49.97, 0.0000, 339.88, 49.97, 0.0000, 120, 124, 112
L -339.88, -929.62, 0.0000, -339.88, 49.97, 0.0000, 120, 124, 112
L 339.88, -929.62, 0.0000, 339.88, 49.97, 0.0000, 120, 124, 112
L -495.88, -1085.62, 0.0000, -371.91, -1069.41, 0.0000, 64, 70, 64
L -371.91, -1069.41, 0.0000, -247.94, -1085.62, 0.0000, 64, 70, 64
L -247.94, -1085.62, 0.0000, -123.97, -1065.38, 0.0000, 64, 70, 64
L -123.97, -1065.38, 0.0000, 0.00, -1085.62, 0.0000, 64, 70, 64
L 0.00, -1085.62, 0.0000, 123.97, -1059.03, 0.0000, 64, 70, 64
L 123.97, -1059.03, 0.0000, 247.94, -1085.62, 0.0000, 64, 70, 64
L 247.94, -1085.62, 0.0000, 371.91, -1070.36, 0.0000, 64, 70, 64
L 371.91, -1070.36, 0.0000, 495.88, -1085.62, 0.0000, 64, 70, 64
L 495.88, -1085.62, 0.0000, 466.31, -956.47, 0.0000, 64, 70, 64
L 466.31, -956.47, 0.0000, 495.88, -827.31, 0.0000, 64, 70, 64
L 495.88, -827.31, 0.0000, 481.20, -698.15, 0.0000, 64, 70, 64
L 481.20, -698.15, 0.0000, 495.88, -568.99, 0.0000, 64, 70, 64
L 495.88, -568.99, 0.0000, 478.69, -439.83, 0.0000, 64, 70, 64
L 478.69, -439.83, 0.0000, 495.88, -310.67, 0.0000, 64, 70, 64
L 495.88, -310.67, 0.0000, 484.47, -181.51, 0.0000, 64, 70, 64
L 484.47, -181.51, 0.0000, 495.88, -52.35, 0.0000, 64, 70, 64
